user_idx,method,family,n_windows,total_loss,mean_loss,expected_coverage,historical_total_loss,online_total_loss,best_fixed_expert_loss,regret_to_best_fixed_expert
2,Hedge,hedge,15,11.130756885109516,0.742050459007301,0.25794954099269896,12.876000000000001,10.671999999999999,10.671999999999999,0.4587568851095174
2,ShiftAwareAdaptiveTrust,shift,15,11.794036078940207,0.7862690719293471,0.21373092807065286,12.876000000000001,10.671999999999999,10.671999999999999,1.1220360789402086
3,PredictionOnly,prediction,13,12.699629932074334,0.9768946101595641,0.023105389840435864,12.699629932074334,10.369295452115844,10.369295452115844,2.3303344799584895
3,OnlineOnly,online,13,10.369295452115844,0.7976381117012188,0.2023618882987812,12.699629932074334,10.369295452115844,10.369295452115844,0.0
3,StaticMixture,static,13,10.951879072105465,0.842452236315805,0.15754776368419499,12.699629932074334,10.369295452115844,10.369295452115844,0.5825836199896202
3,Hedge,hedge,13,10.863632206743327,0.8356640159033328,0.16433598409666716,12.699629932074334,10.369295452115844,10.369295452115844,0.49433675462748283
3,ShiftAwareAdaptiveTrust,shift,13,11.233107932301138,0.864085225561626,0.13591477443837396,12.699629932074334,10.369295452115844,10.369295452115844,0.8638124801852936
4,PredictionOnly,prediction,15,12.648,0.8432,0.15680000000000005,12.648,8.047999999999998,8.047999999999998,4.600000000000001
4,OnlineOnly,online,15,8.047999999999998,0.5365333333333332,0.4634666666666668,12.648,8.047999999999998,8.047999999999998,0.0
4,StaticMixture,static,15,9.198,0.6132000000000001,0.3867999999999999,12.648,8.047999999999998,8.047999999999998,1.1500000000000021
4,Hedge,hedge,15,8.519503097470954,0.5679668731647303,0.43203312683526973,12.648,8.047999999999998,8.047999999999998,0.471503097470956
4,ShiftAwareAdaptiveTrust,shift,15,10.317301916735904,0.6878201277823935,0.31217987221760646,12.648,8.047999999999998,8.047999999999998,2.2693019167359054
5,PredictionOnly,prediction,20,18.810718059883484,0.9405359029941742,0.05946409700582578,18.810718059883484,15.249747993036776,15.249747993036776,3.560970066846709
5,OnlineOnly,online,20,15.249747993036776,0.7624873996518388,0.23751260034816124,18.810718059883484,15.249747993036776,15.249747993036776,0.0
5,StaticMixture,static,20,16.13999050974845,0.8069995254874225,0.1930004745125775,18.810718059883484,15.249747993036776,15.249747993036776,0.890242516711675
5,Hedge,hedge,20,15.67256439685214,0.783628219842607,0.216371780157393,18.810718059883484,15.249747993036776,15.249747993036776,0.42281640381536434
5,ShiftAwareAdaptiveTrust,shift,20,16.92321411171551,0.8461607055857755,0.1538392944142245,18.810718059883484,15.249747993036776,15.249747993036776,1.6734661186787338
7,PredictionOnly,prediction,29,28.99198393574297,0.9997235839911368,0.0002764160088631895,28.99198393574297,4.245330379961485,4.245330379961485,24.746653555781485
7,OnlineOnly,online,29,4.245330379961485,0.1463907027572926,0.8536092972427074,28.99198393574297,4.245330379961485,4.245330379961485,0.0
7,StaticMixture,static,29,10.431993768906857,0.3597239230657537,0.6402760769342464,28.99198393574297,4.245330379961485,4.245330379961485,6.186663388945371
7,Hedge,hedge,29,4.810807289167469,0.1658899065230162,0.8341100934769838,28.99198393574297,4.245330379961485,4.245330379961485,0.5654769092059837
7,ShiftAwareAdaptiveTrust,shift,29,12.07552003203907,0.4163972424841058,0.5836027575158942,28.99198393574297,4.245330379961485,4.245330379961485,7.830189652077584
8,PredictionOnly,prediction,4,3.936,0.984,0.016000000000000014,3.936,3.2800000000000002,3.2800000000000002,0.6559999999999997
8,OnlineOnly,online,4,3.2800000000000002,0.8200000000000001,0.17999999999999994,3.936,3.2800000000000002,3.2800000000000002,0.0
8,StaticMixture,static,4,3.444,0.861,0.139,3.936,3.2800000000000002,3.2800000000000002,0.1639999999999997
8,Hedge,hedge,4,3.540547549420925,0.8851368873552312,0.11486311264476878,3.936,3.2800000000000002,3.2800000000000002,0.2605475494209246
8,ShiftAwareAdaptiveTrust,shift,4,3.561994886164787,0.8904987215411968,0.1095012784588032,3.936,3.2800000000000002,3.2800000000000002,0.28199488616478696
9,PredictionOnly,prediction,4,4.0,1.0,0.0,4.0,1.02,1.02,2.98
9,OnlineOnly,online,4,1.02,0.255,0.745,4.0,1.02,1.02,0.0
9,StaticMixture,static,4,1.765,0.44125,0.5587500000000001,4.0,1.02,1.02,0.7449999999999999
9,Hedge,hedge,4,1.654231276749329,0.41355781918733225,0.5864421808126677,4.0,1.02,1.02,0.634231276749329
9,ShiftAwareAdaptiveTrust,shift,4,1.799343640395701,0.44983591009892526,0.5501640899010747,4.0,1.02,1.02,0.779343640395701
10,PredictionOnly,prediction,13,12.24,0.9415384615384615,0.058461538461538454,12.24,9.767999999999999,9.767999999999999,2.4720000000000013
10,OnlineOnly,online,13,9.767999999999999,0.7513846153846153,0.24861538461538468,12.24,9.767999999999999,9.767999999999999,0.0
10,StaticMixture,static,13,10.386000000000001,0.798923076923077,0.20107692307692304,12.24,9.767999999999999,9.767999999999999,0.6180000000000021
10,Hedge,hedge,13,10.220934677326031,0.7862257444096947,0.21377425559030527,12.24,9.767999999999999,9.767999999999999,0.45293467732603254
10,ShiftAwareAdaptiveTrust,shift,13,10.737176333583863,0.8259366410449125,0.1740633589550875,12.24,9.767999999999999,9.767999999999999,0.9691763335838637
11,PredictionOnly,prediction,58,56.750547882042525,0.9784577221041815,0.02154227789581853,56.750547882042525,34.26467730242024,34.26467730242024,22.485870579622286
11,OnlineOnly,online,58,34.26467730242024,0.5907702983175903,0.4092297016824097,56.750547882042525,34.26467730242024,34.26467730242024,0.0
11,StaticMixture,static,58,39.886144947325796,0.6876921542642379,0.3123078457357621,56.750547882042525,34.26467730242024,34.26467730242024,5.621467644905557
11,Hedge,hedge,58,34.79361588494453,0.5998899290507678,0.40011007094923223,56.750547882042525,34.26467730242024,34.26467730242024,0.5289385825242903
11,ShiftAwareAdaptiveTrust,shift,58,41.104153827174855,0.7086923073650837,0.2913076926349163,56.750547882042525,34.26467730242024,34.26467730242024,6.839476524754616
12,PredictionOnly,prediction,7,6.688,0.9554285714285714,0.044571428571428595,6.688,4.5520000000000005,4.5520000000000005,2.1359999999999992
12,OnlineOnly,online,7,4.5520000000000005,0.6502857142857144,0.34971428571428564,6.688,4.5520000000000005,4.5520000000000005,0.0
12,StaticMixture,static,7,5.085999999999999,0.7265714285714285,0.27342857142857147,6.688,4.5520000000000005,4.5520000000000005,0.5339999999999989
12,Hedge,hedge,7,5.003936490853936,0.7148480701219908,0.2851519298780092,6.688,4.5520000000000005,4.5520000000000005,0.45193649085393517
12,ShiftAwareAdaptiveTrust,shift,7,5.318280155969899,0.7597543079956999,0.24024569200430013,6.688,4.5520000000000005,4.5520000000000005,0.7662801559698984
14,PredictionOnly,prediction,10,9.152,0.9151999999999999,0.0848000000000001,9.152,5.4879999999999995,5.4879999999999995,3.6639999999999997
14,OnlineOnly,online,10,5.4879999999999995,0.5488,0.45120000000000005,9.152,5.4879999999999995,5.4879999999999995,0.0
14,StaticMixture,static,10,6.404,0.6404,0.35960000000000003,9.152,5.4879999999999995,5.4879999999999995,0.9160000000000004
14,Hedge,hedge,10,5.98074469216991,0.598074469216991,0.40192553078300897,9.152,5.4879999999999995,5.4879999999999995,0.4927446921699108
14,ShiftAwareAdaptiveTrust,shift,10,6.703348574419804,0.6703348574419804,0.3296651425580196,9.152,5.4879999999999995,5.4879999999999995,1.2153485744198047
15,PredictionOnly,prediction,17,15.06,0.8858823529411765,0.11411764705882355,15.06,10.908,10.908,4.152000000000001
15,OnlineOnly,online,17,10.908,0.6416470588235293,0.35835294117647065,15.06,10.908,10.908,0.0
15,StaticMixture,static,17,11.946,0.7027058823529412,0.2972941176470588,15.06,10.908,10.908,1.0380000000000003
15,Hedge,hedge,17,11.338817555435842,0.6669892679668142,0.33301073203318576,15.06,10.908,10.908,0.43081755543584244
15,ShiftAwareAdaptiveTrust,shift,17,12.700922561176151,0.7471130918338913,0.2528869081661087,15.06,10.908,10.908,1.7929225611761517
16,PredictionOnly,prediction,15,14.996,0.9997333333333334,0.0002666666666666373,14.996,11.491999999999999,11.491999999999999,3.5040000000000013
16,OnlineOnly,online,15,11.491999999999999,0.7661333333333332,0.23386666666666678,14.996,11.491999999999999,11.491999999999999,0.0
